minute_bin,tweet_count,vader_mean,bert_mean,tweet_count_smooth,count_roll_mean,count_roll_std,count_z,sentiment_signal,sent_change,sent_z,dual_score
2018-06-30 00:28:00,20.0,0.19477499999999998,0.15048426985740662,20.8,19.080000000000002,4.653170961828076,0.36964040524405495,0.15048426985740662,-0.014082433780034376,0.47706091968491693,0.5459813969224891
2018-06-30 00:29:00,13.0,0.19056153846153848,0.1314692313854511,21.8,20.92,4.239339571206819,0.207579502707656,0.1314692313854511,-0.019015038471955514,0.6441593749324935,0.34129378542061756
2018-06-30 00:30:00,45.0,0.18816666666666665,0.21473536756303574,24.4,23.16,1.7854971296532531,0.6944844544448014,0.21473536756303574,0.08326613617758463,2.8207496036520396,2.653451204062478
2018-06-30 00:31:00,16.0,0.32919375,0.358416136354208,23.8,23.119999999999997,1.8525657883055073,0.36705848952440234,0.358416136354208,0.14368076879117225,4.867374544145396,2.153669637647938
2018-06-30 00:32:00,28.0,0.217325,0.051238799733775,25.0,23.12,1.8525657883055073,1.0148087651556952,0.051238799733775,-0.307177336620433,10.406035277955297,11.574944575744112
2018-06-30 00:33:00,17.0,0.12695294117647057,0.056599662584417,20.6,22.04,2.409979253022734,-0.5975155172783613,0.056599662584417,0.005360862850642002,0.18160626222562903,0.0
2018-06-30 00:34:00,19.0,0.35983157894736845,0.2178741787609301,21.8,21.04,2.531402773167482,0.30022879332198577,0.2178741787609301,0.1612745161765131,5.463385818862308,1.9404945251714656
2018-06-30 00:35:00,23.0,0.2272695652173913,0.05039458948632945,19.0,19.52,1.706458320616133,-0.30472470011002006,0.05039458948632945,-0.16747958927460066,5.673590810778029,0.0
2018-06-30 00:36:00,22.0,0.26986818181818184,0.2935919057239186,18.8,18.96,1.7227884373886528,-0.09287269204251393,0.2935919057239186,0.2431973162375891,8.238628149183786,0.0
2018-06-30 00:37:00,14.0,0.2782142857142857,0.11929354923112052,17.4,17.8,1.2083045973594777,-0.33104235544094335,0.11929354923112052,-0.17429835649279807,5.904585496145737,0.0
2018-06-30 00:38:00,16.0,0.1786125,0.020027149468660348,17.8,17.279999999999998,1.1189280584559747,0.46473050351204775,0.020027149468660348,-0.09926639976246018,3.3627795240642184,2.0275167249304165
2018-06-30 00:39:00,12.0,0.030308333333333326,0.1015992561976115,16.0,17.0,0.76157731058643,-1.3130643285971582,0.1015992561976115,0.08157210672895115,2.763362133605193,0.0
2018-06-30 00:40:00,25.0,0.263772,0.2518939018249512,16.4,17.4,1.3341664064126533,-0.7495316889958502,0.2518939018249512,0.15029464562733968,5.0914282990168145,0.0
2018-06-30 00:41:00,13.0,0.27954615384615383,0.14443660240906936,17.4,17.88,1.847159982243023,-0.2598583796824854,0.14443660240906936,-0.10745729941588184,3.640256995838182,0.0
2018-06-30 00:42:00,16.0,0.22200625,0.2942786328494549,19.4,19.08,2.229798197147003,0.14351074478822165,0.2942786328494549,0.14984203044038552,5.0760953657522645,0.8719849713433695
2018-06-30 00:43:00,21.0,0.09668095238095238,0.14640047010921298,20.2,20.2,1.9339079605813736,0.0,0.14640047010921298,-0.1478781627402419,5.00956677092242,0.0
2018-06-30 00:44:00,22.0,0.2881727272727273,0.10288304361430081,22.0,20.919999999999998,1.1366617790706224,0.9501507131550166,0.10288304361430081,-0.043517426494912165,1.4742099150089447,2.350872315240962
2018-06-30 00:45:00,29.0,0.2539448275862069,0.0019863330084702027,22.0,21.080000000000002,0.9011104260854982,1.0209625517224985,0.0019863330084702027,-0.10089671060583061,3.4180084427624386,4.510621173254282
2018-06-30 00:46:00,22.0,0.41248181818181817,0.43571610342372546,21.0,20.72,1.5006665185843249,0.186583758971409,0.43571610342372546,0.4337297704152553,14.693165002656556,2.928089716354222
2018-06-30 00:47:00,16.0,0.24808125,-0.004637639969587326,20.2,19.52,2.3689660191737723,0.2870450629077256,-0.004637639969587326,-0.4403537433933128,14.91756077758009,4.569057234738022
2018-06-30 00:48:00,16.0,0.10300000000000001,0.1322864033281803,18.4,18.4,2.2226110770893,0.0,0.1322864033281803,0.13692404329776764,4.638481603600408,0.0
2018-06-30 00:49:00,18.0,0.16978333333333331,0.16494898166921404,16.0,17.439999999999998,1.818790807102367,-0.7917348132488939,0.16494898166921404,0.03266257834103373,1.1064876928266416,0.0
2018-06-30 00:50:00,20.0,0.17545,-0.04524405300617218,16.4,16.72,0.9654014708918233,-0.3314683161859999,-0.04524405300617218,-0.21019303467538622,7.12056481144402,0.0
2018-06-30 00:51:00,10.0,0.31154000000000004,0.0983089804649353,16.2,16.12,0.46043457732897375,0.17374889710517868,0.0983089804649353,0.14355303347110748,4.863047342596418,1.0186980094515763
2018-06-30 00:52:00,18.0,0.3143222222222222,0.19892197847366333,16.6,16.240000000000002,0.49799598391965827,0.7228973960120897,0.19892197847366333,0.10061299800872803,3.4083973063201114,3.186818933325519
2018-06-30 00:53:00,15.0,0.21004666666666666,0.29446670214335124,15.4,16.32,0.5585696017508538,-1.647064210290412,0.29446670214335124,0.09554472366968791,3.2367028637851902,0.0
2018-06-30 00:54:00,20.0,0.240605,0.17391728162765502,16.6,16.440000000000005,0.5899152481501942,0.27122540144827734,0.17391728162765502,-0.12054942051569623,4.083769774244339,1.3788474978900391
2018-06-30 00:55:00,14.0,0.25538571428571427,0.15927553602627345,16.8,16.240000000000002,0.6841052550595627,0.8185874846864631,0.15927553602627345,-0.014641745601381567,0.496008341419705,1.224613705272724
2018-06-30 00:56:00,16.0,0.271125,0.18803929165005684,16.8,17.24,1.8352111595127372,-0.23975442701472083,0.18803929165005684,0.028763755623783388,0.974409958236694,0.0
2018-06-30 00:57:00,19.0,0.18350526315789475,0.09070785108365509,15.6,18.2,2.537715508089916,-1.024543528110826,0.09070785108365509,-0.09733144056640175,3.297230242736643,0.0
2018-06-30 00:58:00,15.0,0.25576,0.1476240555445353,20.4,19.52,3.2453043000618638,0.27116101253840014,0.1476240555445353,0.05691620446088022,1.9281110970731659,0.7939895699072853
2018-06-30 00:59:00,14.0,0.3007642857142857,0.26563526477132526,21.4,20.599999999999998,3.0033314835362406,0.2663708632848111,0.26563526477132526,0.11801120922678995,3.9977845368376475,1.331264181588924
2018-06-30 01:00:00,38.0,0.20006842105263156,0.12012170333611338,23.4,22.2,1.3490737563231843,0.8894991799933339,0.12012170333611338,-0.14551356143521188,4.929462799486381,5.274252297944114
2018-06-30 01:01:00,21.0,0.24992380952380952,0.20591380482628233,22.2,22.08,1.5594870951694173,0.07694837640638803,0.20591380482628233,0.08579210149016894,2.9063199925447702,0.3005849811501339
2018-06-30 01:02:00,29.0,0.33704137931034484,0.3275516177045888,23.6,21.8,1.8165902124584825,0.9908673886137317,0.3275516177045888,0.12163781287830647,4.1206404934392715,5.073875673763902
2018-06-30 01:03:00,9.0,0.04455555555555555,-0.048068192270067006,19.8,20.52,2.5242820761555134,-0.2852296131249168,-0.048068192270067006,-0.3756198099746558,12.724613855627561,0.0
2018-06-30 01:04:00,21.0,0.16994761904761907,0.06854687985919772,20.0,19.84,2.4141251003210265,0.06627659849886139,0.06854687985919772,0.11661507212926472,3.950488561003136,0.3281015427308109
2018-06-30 01:05:00,19.0,0.2258315789473684,0.14260779556475187,17.0,18.84,1.1949895397031847,-1.5397624321105146,0.14260779556475187,0.07406091570555415,2.508910683414023,0.0
2018-06-30 01:06:00,22.0,0.32490454545454545,0.34011928601698443,18.8,18.32,1.2377398757412812,0.3878036164202344,0.34011928601698443,0.19751149045223257,6.69096086338925,2.9825824365688396
2018-06-30 01:07:00,14.0,0.3674642857142857,0.24085158961159842,18.6,17.759999999999998,0.8648699324176191,0.9712443091320155,0.24085158961159842,-0.09926769640538602,3.3628234495444564,4.237367447117762
2018-06-30 01:08:00,18.0,0.32140555555555556,0.08118095662858751,17.2,18.119999999999997,0.8438009243891891,-1.0903045652219072,0.08118095662858751,-0.1596706329830109,5.409052171475013,0.0
2018-06-30 01:09:00,20.0,0.15501,0.04924749732017518,17.2,18.04,0.77974354758475,-1.0772772696893662,0.04924749732017518,-0.031933459308412335,1.0817878290321257,0.0
2018-06-30 01:10:00,12.0,0.3231583333333333,0.3751775125662486,18.8,17.839999999999996,0.7266360849834346,1.3211565181515723,0.3751775125662486,0.3259300152460734,11.041306868892034,15.908451056900011
2018-06-30 01:11:00,22.0,0.18300454545454545,0.0864880640398372,18.4,18.32,0.9549869109050919,0.08377078165833503,0.0864880640398372,-0.2886894485264114,9.779733813667903,0.9030267276397451
2018-06-30 01:12:00,22.0,0.33875,0.12181913310831244,17.6,18.2,1.148912529307627,-0.522232967867082,0.12181913310831244,0.03533106906847523,1.196886317133243,0.0
2018-06-30 01:13:00,16.0,0.32061875,0.1296965256333351,19.6,17.52,1.6161683080669702,1.2869946710487108,0.1296965256333351,0.007877392525022675,0.266857006495168,1.6304382163400033
2018-06-30 01:14:00,16.0,0.298,0.17204613983631134,16.6,16.880000000000003,1.8033302526159927,-0.15526828743310908,0.17204613983631134,0.04234961420297623,1.4346487415134817,0.0
2018-06-30 01:15:00,22.0,0.3256318181818182,0.2957246276465329,15.4,16.560000000000002,1.7854971296532687,-0.6496790057709395,0.2957246276465329,0.12367848781022156,4.18977103401228,0.0
2018-06-30 01:16:00,7.0,0.2375857142857143,0.22028145619801112,15.2,16.0,0.707106781186591,-1.1313708498984074,0.22028145619801112,-0.07544317144852178,2.5557364101513147,0.0
2018-06-30 01:17:00,16.0,0.286725,0.04684923589229584,16.0,16.72,2.042547429069899,-0.3525009944703514,0.04684923589229584,-0.17343222030571528,5.875243996484796,0.0
2018-06-30 01:18:00,15.0,0.2713466666666667,0.2315734624862671,16.8,17.56,2.2199099080818683,-0.3423562358243098,0.2315734624862671,0.18472422659397125,6.257775523996805,0.0
2018-06-30 01:19:00,20.0,0.29196,0.042959257960319526,20.2,18.8,2.3021728866442768,0.6081211398682941,0.042959257960319526,-0.18861420452594757,6.389553629881718,4.49374377652156
2018-06-30 01:20:00,26.0,0.3528576923076923,0.20128426185021034,19.6,19.84,1.8514858897653097,-0.1296256165529948,0.20128426185021034,0.15832500388989082,5.363467220553477,0.0
2018-06-30 01:21:00,24.0,0.27399999999999997,0.10944276799758275,21.4,20.119999999999997,1.3007690033207444,0.9840332885641325,0.10944276799758275,-0.09184149385262759,3.111251095296413,4.045607935417422
2018-06-30 01:22:00,13.0,0.574923076923077,0.6014219866349146,21.2,19.6,1.714642819948237,0.9331389496316789,0.6014219866349146,0.4919792186373319,16.66644148128346,16.48524464757437
2018-06-30 01:23:00,24.0,0.2322625,0.2380794659256935,18.2,19.759999999999998,1.7515707236649172,-0.8906291815245213,0.2380794659256935,-0.36334252070922113,12.308704574626011,0.0
2018-06-30 01:24:00,19.0,0.27305789473684206,0.13917440176010132,17.6,19.080000000000002,1.6099689437998626,-0.9192723907499059,0.13917440176010132,-0.0989050641655922,3.3505388066676893,0.0
2018-06-30 01:25:00,11.0,0.19085454545454547,-0.0655443397435275,20.4,18.240000000000002,1.2915107432770552,1.672459955322751,-0.0655443397435275,-0.20471874150362881,6.935115948276203,13.271163664334868
2018-06-30 01:26:00,21.0,0.23734285714285716,0.16432538912409828,18.0,18.36,1.314534138012418,-0.2738612787525786,0.16432538912409828,0.22986972886762577,7.7871386419574105,0.0
2018-06-30 01:27:00,27.0,0.28503703703703703,0.055983541188416655,17.0,18.479999999999997,1.2537942414926184,-1.180416970361967,0.055983541188416655,-0.10834184793568162,3.6702222374258895,0.0
2018-06-30 01:28:00,12.0,0.2296,0.292183592915535,18.8,17.639999999999997,1.0334408546211356,1.1224638495884367,0.292183592915535,0.23620005172711833,8.00158663386159,10.103955585448098
2018-06-30 01:29:00,14.0,0.25594285714285714,0.30990887113979887,18.2,17.439999999999998,1.043072384832455,0.7286167394049816,0.30990887113979887,0.017725278224263896,0.6004670544467295,1.1661270867360711
2018-06-30 01:30:00,20.0,0.27842500000000003,0.1328863888978958,16.2,17.8,1.1575836902790493,-1.3821894809301454,0.1328863888978958,-0.17702248224190306,5.996868829801308,0.0
2018-06-30 01:31:00,18.0,0.13281666666666667,-0.0417460434966617,17.0,17.72,1.0825894882179774,-0.6650720405434309,-0.0417460434966617,-0.1746324323945575,5.915902755607228,0.0
2018-06-30 01:32:00,17.0,0.2832941176470588,0.027669208891251507,18.8,17.919999999999998,1.2696456198483344,0.6931067899916222,0.027669208891251507,0.06941525238791321,2.3515327436716458,2.322970101518069
2018-06-30 01:33:00,16.0,0.2833375,0.3303020969033241,18.4,18.6,1.0000000000000295,-0.19999999999999693,0.3303020969033241,0.3026328880120726,10.252086119277985,0.0
2018-06-30 01:34:00,23.0,0.37184782608695655,0.2566573257031648,19.2,19.16,0.5727128425311052,0.0698430295769501,0.2566573257031648,-0.07364477120015933,2.494813242334844,0.24408834465030937
2018-06-30 01:35:00,18.0,0.14765555555555554,-0.02074840996000502,19.6,19.119999999999997,0.6099180272791241,0.7869910029406882,-0.02074840996000502,-0.27740573566316984,9.39748323680878,8.182725760595135
2018-06-30 01:36:00,22.0,0.24825909090909093,0.10924716700207103,19.8,19.24,0.4774934554525933,1.1727909432166037,0.10924716700207103,0.12999557696207606,4.403770716708317,6.33749335577461
2018-06-30 01:37:00,19.0,0.27637894736842106,0.21008807734439247,18.6,18.880000000000003,0.9549869109050979,-0.2931977358041782,0.21008807734439247,0.10084091034232144,3.4161181356291586,0.0
2018-06-30 01:38:00,17.0,0.2651764705882353,0.27860330308184905,19.0,18.919999999999998,0.9959919678391292,0.08032193289024928,0.27860330308184905,0.06851522573745658,2.3210431601014734,0.2667526058312919
2018-06-30 01:39:00,17.0,0.19791764705882353,0.12117858143413768,17.4,19.639999999999997,2.273323558141264,-0.9853414803088956,0.12117858143413768,-0.15742472164771137,5.332968978478371,0.0
2018-06-30 01:40:00,20.0,0.34652000000000005,0.21930269598960878,19.8,20.72,2.862167011199741,-0.321434771765593,0.21930269598960878,0.0981241145554711,3.3240831140614757,0.0
2018-06-30 01:41:00,14.0,0.17287142857142856,0.014365502766200475,23.4,21.64,2.9099828178187,0.6048145677091248,0.014365502766200475,-0.2049371932234083,6.942516286880494,4.803749554572309
2018-06-30 01:42:00,31.0,0.2043290322580645,0.02595392157954554,24.0,23.68,2.766224864323226,0.11568112344268522,0.02595392157954554,0.011588418813345066,0.39257289067649326,0.16109439646928442
2018-06-30 01:43:00,35.0,0.31733428571428574,0.26658955131258283,23.6,25.0,1.8867962264113307,-0.7419985160044473,0.26658955131258283,0.2406356297330373,8.151847658048897,0.0
2018-06-30 01:44:00,20.0,0.36977000000000004,0.3310994982719421,27.6,25.36,1.6637307474468437,1.346371703136159,0.3310994982719421,0.0645099469593593,2.185359086785781,4.288677338776012
2018-06-30 01:45:00,18.0,0.28809444444444443,-0.021698806020948622,26.4,25.6,1.496662954709587,0.5345224838248431,-0.021698806020948622,-0.3527983042928908,11.951505410085074,6.922870841069567
2018-06-30 01:46:00,34.0,0.2536558823529412,0.10929288233027738,25.2,26.04,1.0039920318409064,-0.8366600265340624,0.10929288233027738,0.13099168835122602,4.437515296859671,0.0
2018-06-30 01:47:00,25.0,0.368356,0.3754114031791687,25.2,25.32,0.8899438184514983,-0.1348399724926467,0.3754114031791687,0.2661185208488913,9.01511402676391,0.0
2018-06-30 01:48:00,29.0,0.24354827586206895,0.20915667969605017,25.8,24.880000000000003,0.7563068160475844,1.2164375363002344,0.20915667969605017,-0.16625472348311854,5.632096875134355,8.067531583292919
2018-06-30 01:49:00,20.0,0.262195,0.108460333943367,24.0,24.919999999999998,0.7823042886243401,-1.1760129828992656,0.108460333943367,-0.10069634575268317,3.411220820494293,0.0
2018-06-30 01:50:00,21.0,0.2932619047619048,0.21101462557202294,24.2,25.359999999999996,1.374045122985426,-0.8442226391223837,0.21101462557202294,0.10255429162865594,3.4741611745666843,0.0
2018-06-30 01:51:00,25.0,0.27837999999999996,0.31314250469207766,25.4,25.0,1.462873883832791,0.27343437080986216,0.31314250469207766,0.10212787912005472,3.459715891407827,1.2194396087578427
2018-06-30 01:52:00,26.0,0.23460769230769232,0.18348555610730097,27.4,24.0,3.1048349392520103,1.09506626488141,0.18348555610730097,-0.1296569485847767,4.392299236165311,5.904924983670427
2018-06-30 01:53:00,35.0,0.35269142857142854,0.2855301822934832,24.0,21.919999999999998,5.498363392865192,0.37829438532546966,0.2855301822934832,0.10204462618618224,3.4568955890495814,1.6860185773193086
2018-06-30 01:54:00,30.0,0.3765733333333333,0.24881467819213868,19.0,18.2,8.189017035029297,0.09769182266661858,0.24881467819213868,-0.036715504101344526,1.243785870175063,0.21919953133100673
2018-06-30 01:55:00,4.0,0.12522499999999998,0.0,13.8,12.879999999999999,9.285041733885745,0.09908409960533222,0.0,-0.24881467819213868,8.428923655067141,0.9342564106097457
2018-06-30 01:56:00,0.0,0.0,0.0,6.8,8.079999999999998,8.244513327055756,-0.15525476753120931,0.0,0.0,0.0,0.0
2018-06-30 01:57:00,0.0,0.0,0.0,0.8,4.279999999999999,6.035892643180455,-0.5765510100534699,0.0,0.0,0.0,0.0
2018-06-30 01:58:00,0.0,0.0,0.0,0.0,1.5199999999999991,2.9718680993610618,-0.5114628069552589,0.0,0.0,0.0,0.0
2018-06-30 01:59:00,0.0,0.0,0.0,0.0,0.1599999999999993,0.35777087639986327,-0.4472135955000849,0.0,0.0,0.0,0.0
2018-06-30 02:00:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:01:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:02:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:03:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:04:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:05:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:06:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:07:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:08:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:09:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:10:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:11:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:12:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:13:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:14:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:15:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:16:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:17:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:18:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:19:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:20:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:21:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:22:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:23:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:24:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:25:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:26:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:27:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:28:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:29:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:30:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:31:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:32:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:33:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:34:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:35:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:36:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:37:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:38:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-06-30 02:39:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
